Reporter Countries;Partner Countries;Element;Y2017
Seychelles;Latvia;Import Quantity;0.0
Seychelles;Lebanon;Import Quantity;15.0
Seychelles;Lithuania;Import Quantity;18.0
Seychelles;Luxembourg;Import Quantity;0.0
Seychelles;Madagascar;Import Quantity;0.0
Seychelles;Malawi;Import Quantity;12.0
Seychelles;Malaysia;Export Quantity;506.0
Seychelles;Malaysia;Import Quantity;1680.0
Seychelles;Maldives;Import Quantity;0.0
Seychelles;Mali;Import Quantity;4.0
Seychelles;Malta;Import Quantity;37.0
Seychelles;Mauritania;Import Quantity;0.0
Seychelles;Mauritius;Export Quantity;13.0
Seychelles;Mauritius;Import Quantity;13930.0
Seychelles;Mexico;Import Quantity;34.0
Seychelles;Morocco;Import Quantity;0.0
Seychelles;Namibia;Import Quantity;0.0
Seychelles;Nauru;Import Quantity;0.0
Seychelles;Netherlands;Export Quantity;8.0
Seychelles;Netherlands;Import Quantity;3893.0
Seychelles;New Zealand;Import Quantity;198.0
Seychelles;Niger;Import Quantity;1.0
Seychelles;Nigeria;Import Quantity;0.0
Seychelles;Niue;Import Quantity;0.0
Seychelles;Norway;Import Quantity;1.0
Seychelles;Oman;Import Quantity;33.0
Seychelles;Pakistan;Import Quantity;3360.0
Seychelles;Panama;Import Quantity;0.0
Seychelles;Paraguay;Import Quantity;0.0
Seychelles;Peru;Import Quantity;2.0
Seychelles;Philippines;Import Quantity;35.0
Seychelles;Poland;Import Quantity;37.0
Seychelles;Portugal;Import Quantity;879.0
Seychelles;Republic of Korea;Import Quantity;0.0
Seychelles;Republic of Moldova;Import Quantity;21.0
Seychelles;Russian Federation;Import Quantity;159.0
Seychelles;Saint Kitts and Nevis;Import Quantity;2.0
Seychelles;Samoa;Import Quantity;0.0
Seychelles;Saudi Arabia;Import Quantity;30.0
Seychelles;Senegal;Import Quantity;0.0
Seychelles;Sierra Leone;Import Quantity;0.0
Seychelles;Singapore;Import Quantity;1844.0
Seychelles;Slovakia;Import Quantity;24.0
Seychelles;Slovenia;Import Quantity;0.0
Seychelles;South Africa;Export Quantity;33.0
Seychelles;South Africa;Import Quantity;6923.0
Seychelles;Spain;Export Quantity;8.0
Seychelles;Spain;Import Quantity;2828.0
Seychelles;Sri Lanka;Import Quantity;367.0
Seychelles;Sudan;Import Quantity;0.0
Seychelles;Suriname;Import Quantity;6.0
Seychelles;Sweden;Import Quantity;24.0
Seychelles;Switzerland;Import Quantity;76.0
Seychelles;Syrian Arab Republic;Import Quantity;0.0
Seychelles;Thailand;Import Quantity;2311.0
Seychelles;Tokelau;Import Quantity;18.0
Seychelles;Trinidad and Tobago;Import Quantity;4.0
Seychelles;Tunisia;Import Quantity;2391.0
Seychelles;Turkey;Import Quantity;2060.0
Seychelles;Turks and Caicos Islands;Import Quantity;0.0
Seychelles;Uganda;Import Quantity;412.0
Seychelles;Ukraine;Import Quantity;193.0
Seychelles;United Arab Emirates;Export Quantity;40.0
Seychelles;United Arab Emirates;Import Quantity;10612.0
Seychelles;United Kingdom;Export Quantity;11.0
Seychelles;United Kingdom;Import Quantity;1222.0
Seychelles;United Republic of Tanzania;Import Quantity;0.0
Seychelles;United States of America;Import Quantity;1083.0
Seychelles;Unspecified Area;Import Quantity;21.0
Seychelles;Viet Nam;Export Quantity;150.0
Seychelles;Viet Nam;Import Quantity;173.0
Seychelles;Zimbabwe;Import Quantity;0.0
Sierra Leone;Algeria;Import Quantity;1641.0
Sierra Leone;Argentina;Import Quantity;473.0
Sierra Leone;Armenia;Export Quantity;126.0
Sierra Leone;Australia;Export Quantity;53.0
Sierra Leone;Australia;Import Quantity;38.0
Sierra Leone;Austria;Export Quantity;12.0
Sierra Leone;Austria;Import Quantity;0.0
Sierra Leone;Barbados;Import Quantity;0.0
Sierra Leone;Belgium;Export Quantity;1403.0
Sierra Leone;Belgium;Import Quantity;5907.0
Sierra Leone;Bosnia and Herzegovina;Export Quantity;12.0
Sierra Leone;Brazil;Import Quantity;175527.0
Sierra Leone;Brunei Darussalam;Export Quantity;1.0
Sierra Leone;Bulgaria;Import Quantity;0.0
Sierra Leone;Cameroon;Export Quantity;1903.0
Sierra Leone;Canada;Export Quantity;0.0
Sierra Leone;Canada;Import Quantity;13.0
Sierra Leone;Chile;Import Quantity;213.0
Sierra Leone;China, Taiwan Province of;Import Quantity;1200.0
Sierra Leone;China, mainland;Import Quantity;137217.0
Sierra Leone;Colombia;Import Quantity;500.0
Sierra Leone;Croatia;Import Quantity;134.0
Sierra Leone;Czechia;Export Quantity;719.0
Sierra Leone;Czechia;Import Quantity;345.0
Sierra Leone;Côte d'Ivoire;Import Quantity;476.0
Sierra Leone;Denmark;Import Quantity;299.0
Sierra Leone;Ecuador;Import Quantity;16.0
Sierra Leone;Egypt;Export Quantity;6.0
Sierra Leone;Egypt;Import Quantity;251.0
Sierra Leone;Estonia;Import Quantity;221.0
Sierra Leone;France;Export Quantity;116.0
Sierra Leone;France;Import Quantity;22434.0
Sierra Leone;Georgia;Import Quantity;17.0
Sierra Leone;Germany;Export Quantity;1279.0
Sierra Leone;Germany;Import Quantity;7325.0
Sierra Leone;Ghana;Export Quantity;572.0
Sierra Leone;Ghana;Import Quantity;434.0
Sierra Leone;Greece;Import Quantity;152.0
Sierra Leone;Hungary;Import Quantity;166.0
Sierra Leone;Iceland;Import Quantity;0.0
Sierra Leone;India;Import Quantity;145258.0
Sierra Leone;Indonesia;Import Quantity;26490.0
Sierra Leone;Ireland;Export Quantity;0.0
Sierra Leone;Ireland;Import Quantity;99.0
Sierra Leone;Italy;Export Quantity;49.0
Sierra Leone;Italy;Import Quantity;1219.0
Sierra Leone;Jordan;Export Quantity;3.0
Sierra Leone;Jordan;Import Quantity;134.0
Sierra Leone;Kenya;Import Quantity;0.0
Sierra Leone;Latvia;Import Quantity;6375.0
Sierra Leone;Lebanon;Export Quantity;6.0
Sierra Leone;Lebanon;Import Quantity;2217.0
Sierra Leone;Lithuania;Import Quantity;206.0
Sierra Leone;Luxembourg;Import Quantity;14.0
Sierra Leone;Malawi;Import Quantity;19.0
Sierra Leone;Malaysia;Export Quantity;52.0
Sierra Leone;Malaysia;Import Quantity;13388.0
Sierra Leone;Maldives;Export Quantity;0.0
Sierra Leone;Mali;Export Quantity;11.0
Sierra Leone;Malta;Export Quantity;3.0
Sierra Leone;Malta;Import Quantity;1.0
Sierra Leone;Mexico;Import Quantity;65.0
Sierra Leone;Morocco;Export Quantity;319.0
Sierra Leone;Morocco;Import Quantity;3397.0
Sierra Leone;Namibia;Import Quantity;99.0
Sierra Leone;Netherlands;Export Quantity;35284.0
Sierra Leone;Netherlands;Import Quantity;55986.0
Sierra Leone;New Zealand;Export Quantity;3.0
Sierra Leone;New Zealand;Import Quantity;1288.0
Sierra Leone;Nicaragua;Export Quantity;0.0
Sierra Leone;Nicaragua;Import Quantity;0.0
Sierra Leone;Oman;Import Quantity;43.0
Sierra Leone;Pakistan;Export Quantity;38.0
Sierra Leone;Pakistan;Import Quantity;104694.0
Sierra Leone;Paraguay;Import Quantity;19938.0
Sierra Leone;Peru;Import Quantity;947.0
Sierra Leone;Poland;Export Quantity;0.0
Sierra Leone;Poland;Import Quantity;1836.0
Sierra Leone;Portugal;Export Quantity;400.0
Sierra Leone;Portugal;Import Quantity;236.0
Sierra Leone;Republic of Korea;Import Quantity;9.0
Sierra Leone;Republic of Moldova;Import Quantity;13.0
Sierra Leone;Romania;Import Quantity;21.0
Sierra Leone;Russian Federation;Import Quantity;645.0
Sierra Leone;Saint Vincent and the Grenadines;Export Quantity;0.0
Sierra Leone;Senegal;Export Quantity;37.0
Sierra Leone;Senegal;Import Quantity;2782.0
Sierra Leone;Serbia;Export Quantity;1.0
Sierra Leone;Seychelles;Export Quantity;0.0
Sierra Leone;Singapore;Export Quantity;1.0
Sierra Leone;Singapore;Import Quantity;24.0
Sierra Leone;Slovenia;Import Quantity;1.0
Sierra Leone;South Africa;Export Quantity;0.0
Sierra Leone;South Africa;Import Quantity;2904.0
Sierra Leone;Spain;Export Quantity;86.0
Sierra Leone;Spain;Import Quantity;4260.0
Sierra Leone;Sri Lanka;Export Quantity;0.0
Sierra Leone;Sri Lanka;Import Quantity;522.0
Sierra Leone;Sweden;Import Quantity;134.0
Sierra Leone;Switzerland;Export Quantity;288.0
Sierra Leone;Thailand;Import Quantity;42758.0
Sierra Leone;Togo;Import Quantity;81.0
Sierra Leone;Tunisia;Import Quantity;286.0
Sierra Leone;Turkey;Import Quantity;28449.0
Sierra Leone;Ukraine;Export Quantity;1.0
Sierra Leone;Ukraine;Import Quantity;2532.0
Sierra Leone;United Kingdom;Export Quantity;230.0
Sierra Leone;United Kingdom;Import Quantity;2594.0
Sierra Leone;United States of America;Export Quantity;407.0
Sierra Leone;United States of America;Import Quantity;43400.0
Sierra Leone;Uruguay;Import Quantity;127338.0
Sierra Leone;Viet Nam;Export Quantity;12.0
Sierra Leone;Viet Nam;Import Quantity;2357.0
Sierra Leone;Zambia;Export Quantity;0.0
Singapore;Afghanistan;Export Quantity;760.0
Singapore;Afghanistan;Import Quantity;0.0
Singapore;Albania;Export Quantity;23.0
Singapore;Albania;Import Quantity;0.0
Singapore;Algeria;Export Quantity;331.0
Singapore;Algeria;Import Quantity;0.0
Singapore;American Samoa;Export Quantity;13.0
Singapore;Angola;Export Quantity;19404.0
Singapore;Argentina;Export Quantity;581.0
Singapore;Argentina;Import Quantity;10633.0
Singapore;Armenia;Export Quantity;0.0
Singapore;Armenia;Import Quantity;7.0
Singapore;Australia;Export Quantity;82199.0
Singapore;Australia;Import Quantity;764854.0
Singapore;Austria;Export Quantity;4.0
Singapore;Austria;Import Quantity;4709.0
Singapore;Azerbaijan;Export Quantity;77.0
Singapore;Azerbaijan;Import Quantity;6.0
Singapore;Bahamas;Import Quantity;17.0
Singapore;Bahrain;Export Quantity;2496.0
Singapore;Bahrain;Import Quantity;481.0
Singapore;Bangladesh;Export Quantity;14575.0
Singapore;Bangladesh;Import Quantity;10635.0
Singapore;Barbados;Export Quantity;57.0
Singapore;Barbados;Import Quantity;7.0
Singapore;Belarus;Export Quantity;0.0
Singapore;Belarus;Import Quantity;7.0
Singapore;Belgium;Export Quantity;3258.0
Singapore;Belgium;Import Quantity;33900.0
Singapore;Belize;Import Quantity;0.0
Singapore;Benin;Export Quantity;16882.0
Singapore;Benin;Import Quantity;1179.0
Singapore;Bermuda;Export Quantity;5.0
Singapore;Bermuda;Import Quantity;0.0
Singapore;Bhutan;Export Quantity;49.0
Singapore;Bhutan;Import Quantity;14.0
Singapore;Bolivia (Plurinational State of);Export Quantity;13.0
Singapore;Bolivia (Plurinational State of);Import Quantity;130.0
Singapore;Bosnia and Herzegovina;Export Quantity;1.0
Singapore;Bosnia and Herzegovina;Import Quantity;58.0
Singapore;Brazil;Export Quantity;8393.0
Singapore;Brazil;Import Quantity;154676.0
Singapore;British Indian Ocean Territory;Export Quantity;0.0
Singapore;British Indian Ocean Territory;Import Quantity;0.0
Singapore;Brunei Darussalam;Export Quantity;23212.0
Singapore;Brunei Darussalam;Import Quantity;27.0
Singapore;Bulgaria;Export Quantity;276.0
Singapore;Bulgaria;Import Quantity;695.0
Singapore;Burkina Faso;Export Quantity;182.0
Singapore;Burundi;Import Quantity;0.0
Singapore;Cabo Verde;Import Quantity;34.0
Singapore;Cambodia;Export Quantity;47016.0
Singapore;Cambodia;Import Quantity;11918.0
Singapore;Cameroon;Export Quantity;1780.0
Singapore;Cameroon;Import Quantity;8927.0
Singapore;Canada;Export Quantity;7450.0
Singapore;Canada;Import Quantity;108034.0
Singapore;Cayman Islands;Import Quantity;0.0
Singapore;Chile;Export Quantity;4147.0
Singapore;Chile;Import Quantity;3365.0
Singapore;China, Hong Kong SAR;Export Quantity;46119.0
Singapore;China, Hong Kong SAR;Import Quantity;11669.0
Singapore;China, Macao SAR;Export Quantity;134.0
Singapore;China, Macao SAR;Import Quantity;38.0
Singapore;China, Taiwan Province of;Export Quantity;39121.0
Singapore;China, Taiwan Province of;Import Quantity;23223.0
Singapore;China, mainland;Export Quantity;109086.0
Singapore;China, mainland;Import Quantity;385562.0
Singapore;Christmas Island;Export Quantity;87.0
Singapore;Cocos (Keeling) Islands;Import Quantity;0.0
Singapore;Colombia;Export Quantity;4390.0
Singapore;Colombia;Import Quantity;1212.0
Singapore;Comoros;Export Quantity;679.0
Singapore;Comoros;Import Quantity;264.0
Singapore;Congo;Export Quantity;206.0
Singapore;Congo;Import Quantity;297.0
Singapore;Cook Islands;Export Quantity;17.0
Singapore;Costa Rica;Export Quantity;260.0
Singapore;Costa Rica;Import Quantity;84.0
Singapore;Croatia;Export Quantity;1373.0
Singapore;Croatia;Import Quantity;256.0
Singapore;Cuba;Import Quantity;55.0
Singapore;Cyprus;Export Quantity;3329.0
Singapore;Cyprus;Import Quantity;4150.0
Singapore;Czechia;Export Quantity;10.0
Singapore;Czechia;Import Quantity;848.0
Singapore;Côte d'Ivoire;Export Quantity;1902.0
Singapore;Côte d'Ivoire;Import Quantity;2154.0
Singapore;Democratic People's Republic of Korea;Export Quantity;17.0
Singapore;Democratic Republic of the Congo;Export Quantity;917.0
Singapore;Democratic Republic of the Congo;Import Quantity;0.0
Singapore;Denmark;Export Quantity;500.0
Singapore;Denmark;Import Quantity;13395.0
Singapore;Djibouti;Import Quantity;177.0
Singapore;Dominica;Import Quantity;0.0
Singapore;Dominican Republic;Export Quantity;279.0
Singapore;Dominican Republic;Import Quantity;12.0
Singapore;Ecuador;Export Quantity;472.0
Singapore;Ecuador;Import Quantity;5302.0
Singapore;Egypt;Export Quantity;2045.0
Singapore;Egypt;Import Quantity;13941.0
Singapore;El Salvador;Export Quantity;288.0
Singapore;El Salvador;Import Quantity;1023.0
Singapore;Equatorial Guinea;Export Quantity;152.0
Singapore;Eritrea;Import Quantity;3.0
Singapore;Estonia;Export Quantity;3.0
Singapore;Estonia;Import Quantity;24.0
Singapore;Eswatini;Import Quantity;15.0
Singapore;Ethiopia;Export Quantity;35.0
Singapore;Ethiopia;Import Quantity;36.0
Singapore;Fiji;Export Quantity;2854.0
Singapore;Fiji;Import Quantity;1157.0
Singapore;Finland;Export Quantity;254.0
Singapore;Finland;Import Quantity;5385.0
Singapore;France;Export Quantity;14315.0
Singapore;France;Import Quantity;94399.0
Singapore;French Polynesia;Export Quantity;630.0
Singapore;French Polynesia;Import Quantity;4.0
Singapore;Gabon;Export Quantity;1374.0
Singapore;Gabon;Import Quantity;0.0
Singapore;Gambia;Export Quantity;367.0
Singapore;Georgia;Export Quantity;104.0
Singapore;Georgia;Import Quantity;47.0
Singapore;Germany;Export Quantity;6370.0
Singapore;Germany;Import Quantity;48893.0
Singapore;Ghana;Export Quantity;8918.0
Singapore;Ghana;Import Quantity;47659.0
Singapore;Greece;Export Quantity;552.0
Singapore;Greece;Import Quantity;1482.0
Singapore;Grenada;Export Quantity;420.0
Singapore;Guam;Export Quantity;1661.0
Singapore;Guam;Import Quantity;1.0
Singapore;Guatemala;Export Quantity;415.0
Singapore;Guatemala;Import Quantity;1350.0
Singapore;Guinea;Export Quantity;159.0
Singapore;Guyana;Export Quantity;571.0
Singapore;Guyana;Import Quantity;0.0
Singapore;Haiti;Export Quantity;61.0
Singapore;Haiti;Import Quantity;2.0
Singapore;Holy See;Export Quantity;10.0
Singapore;Honduras;Export Quantity;5.0
Singapore;Honduras;Import Quantity;168.0
Singapore;Hungary;Export Quantity;511.0
Singapore;Hungary;Import Quantity;1127.0
Singapore;Iceland;Import Quantity;76.0
Singapore;India;Export Quantity;23500.0
Singapore;India;Import Quantity;304842.0
Singapore;Indonesia;Export Quantity;249791.0
Singapore;Indonesia;Import Quantity;593685.0
Singapore;Iran (Islamic Republic of);Export Quantity;1236.0
Singapore;Iran (Islamic Republic of);Import Quantity;990.0
Singapore;Iraq;Export Quantity;2900.0
Singapore;Ireland;Export Quantity;1559.0
Singapore;Ireland;Import Quantity;14587.0
Singapore;Israel;Export Quantity;4173.0
Singapore;Israel;Import Quantity;2645.0
Singapore;Italy;Export Quantity;783.0
Singapore;Italy;Import Quantity;33330.0
Singapore;Jamaica;Import Quantity;50.0
Singapore;Japan;Export Quantity;238600.0
Singapore;Japan;Import Quantity;83395.0
Singapore;Jordan;Export Quantity;417.0
Singapore;Jordan;Import Quantity;339.0
Singapore;Kazakhstan;Export Quantity;60.0
Singapore;Kazakhstan;Import Quantity;0.0
Singapore;Kenya;Export Quantity;456.0
Singapore;Kenya;Import Quantity;711.0
Singapore;Kiribati;Export Quantity;510.0
Singapore;Kuwait;Export Quantity;5667.0
Singapore;Kuwait;Import Quantity;11.0
Singapore;Kyrgyzstan;Import Quantity;30.0
Singapore;Lao People's Democratic Republic;Export Quantity;244.0
Singapore;Lao People's Democratic Republic;Import Quantity;45.0
Singapore;Latvia;Export Quantity;16.0
Singapore;Latvia;Import Quantity;223.0
Singapore;Lebanon;Export Quantity;1998.0
Singapore;Lebanon;Import Quantity;4.0
Singapore;Lesotho;Export Quantity;0.0
Singapore;Liberia;Export Quantity;280.0
Singapore;Liberia;Import Quantity;0.0
Singapore;Libya;Export Quantity;108.0
Singapore;Lithuania;Export Quantity;4.0
Singapore;Lithuania;Import Quantity;327.0
Singapore;Luxembourg;Import Quantity;20.0
Singapore;Madagascar;Export Quantity;118.0
Singapore;Madagascar;Import Quantity;10487.0
Singapore;Malawi;Export Quantity;0.0
Singapore;Malawi;Import Quantity;132.0
Singapore;Malaysia;Export Quantity;365634.0
Singapore;Malaysia;Import Quantity;2028252.0
Singapore;Maldives;Export Quantity;7452.0
Singapore;Maldives;Import Quantity;34.0
Singapore;Malta;Export Quantity;40.0
Singapore;Malta;Import Quantity;23.0
Singapore;Marshall Islands;Export Quantity;695.0
Singapore;Mauritania;Export Quantity;1314.0
Singapore;Mauritius;Export Quantity;1833.0
Singapore;Mauritius;Import Quantity;2288.0
Singapore;Mexico;Export Quantity;1700.0
Singapore;Mexico;Import Quantity;15619.0
Singapore;Micronesia (Federated States of);Export Quantity;338.0
Singapore;Mongolia;Export Quantity;760.0
Singapore;Mongolia;Import Quantity;0.0
Singapore;Montenegro;Export Quantity;71.0
Singapore;Montenegro;Import Quantity;64.0
Singapore;Morocco;Export Quantity;995.0
Singapore;Morocco;Import Quantity;290.0
Singapore;Mozambique;Export Quantity;772.0
Singapore;Mozambique;Import Quantity;488.0
Singapore;Myanmar;Export Quantity;53973.0
Singapore;Myanmar;Import Quantity;22139.0
Singapore;Namibia;Export Quantity;867.0
Singapore;Namibia;Import Quantity;75.0
Singapore;Nauru;Export Quantity;350.0
Singapore;Nauru;Import Quantity;18.0
Singapore;Nepal;Export Quantity;1141.0
Singapore;Nepal;Import Quantity;317.0
Singapore;Netherlands;Export Quantity;21495.0
Singapore;Netherlands;Import Quantity;81658.0
Singapore;New Caledonia;Export Quantity;544.0
Singapore;New Caledonia;Import Quantity;0.0
Singapore;New Zealand;Export Quantity;16402.0
Singapore;New Zealand;Import Quantity;288418.0
Singapore;Nicaragua;Export Quantity;1.0
Singapore;Nicaragua;Import Quantity;20.0
Singapore;Niger;Export Quantity;456.0
Singapore;Nigeria;Export Quantity;1661.0
Singapore;Nigeria;Import Quantity;3556.0
Singapore;Niue;Export Quantity;1.0
Singapore;North Macedonia;Export Quantity;8.0
Singapore;North Macedonia;Import Quantity;30.0
Singapore;Northern Mariana Islands;Export Quantity;256.0
Singapore;Norway;Export Quantity;1010.0
Singapore;Norway;Import Quantity;785.0
Singapore;Oman;Export Quantity;3219.0
Singapore;Oman;Import Quantity;724.0
Singapore;Pakistan;Export Quantity;13368.0
Singapore;Pakistan;Import Quantity;13822.0
Singapore;Palau;Export Quantity;575.0
Singapore;Panama;Export Quantity;723.0
Singapore;Panama;Import Quantity;61.0
Singapore;Papua New Guinea;Export Quantity;14070.0
Singapore;Papua New Guinea;Import Quantity;1021.0
Singapore;Paraguay;Export Quantity;25.0
Singapore;Paraguay;Import Quantity;1206.0
Singapore;Peru;Export Quantity;875.0
Singapore;Peru;Import Quantity;2095.0
Singapore;Philippines;Export Quantity;84660.0
Singapore;Philippines;Import Quantity;43595.0
Singapore;Poland;Export Quantity;549.0
Singapore;Poland;Import Quantity;9945.0
Singapore;Portugal;Export Quantity;448.0
Singapore;Portugal;Import Quantity;362.0
Singapore;Qatar;Export Quantity;4779.0
Singapore;Qatar;Import Quantity;0.0
Singapore;Republic of Korea;Export Quantity;37380.0
Singapore;Republic of Korea;Import Quantity;34256.0
Singapore;Republic of Moldova;Import Quantity;0.0
Singapore;Romania;Export Quantity;187.0
Singapore;Romania;Import Quantity;49.0
Singapore;Russian Federation;Export Quantity;5120.0
Singapore;Russian Federation;Import Quantity;585.0
Singapore;Rwanda;Import Quantity;4.0
Singapore;Samoa;Export Quantity;166.0
Singapore;Samoa;Import Quantity;0.0
Singapore;Sao Tome and Principe;Import Quantity;1.0
Singapore;Saudi Arabia;Export Quantity;10687.0
Singapore;Saudi Arabia;Import Quantity;629.0
Singapore;Senegal;Export Quantity;2252.0
Singapore;Senegal;Import Quantity;8.0
Singapore;Serbia;Export Quantity;18.0
Singapore;Serbia;Import Quantity;917.0
Singapore;Seychelles;Export Quantity;1226.0
Singapore;Seychelles;Import Quantity;0.0
Singapore;Sierra Leone;Export Quantity;24.0
Singapore;Sierra Leone;Import Quantity;1.0
Singapore;Slovakia;Import Quantity;128.0
Singapore;Slovenia;Export Quantity;256.0
